Status	Slim	Top_type	Top_Level_Organ_system	Num_Mutations_for_organ_system_top	Top_Level_Cell_type	Num_Mutations_for_cell_type_top	Child_Organ_system	Num_Mutations_for_organ_system_child	Child_Cell_type	Num_Mutations_for_cell_type_child	Original_Cancer_Term	Source	Mutations_in_source	Version_DO_Slim	Action
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	DOID:3070 / malignant glioma	340589	DOID:771 / retinal cell cancer	120	-	-	Retinoblastoma	ClinVar	113	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	Retinoblastoma_trilateral|Retinoblastoma	ClinVar	1	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	not_provided|Retinoblastoma	ClinVar	9	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	eye,conjunctiva,NS,NS,other,pingueculum,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	eye,conjunctiva,NS,NS,other,pterygium,NS,NS	COSMIC	10	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	eye,uveal_tract,NS,NS,melanocytoma,NS,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	eye,NS,NS,NS,retinoblastoma,NS,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2174 / ocular cancer	Organ	DOID:2174 / ocular cancer	5426	-	-	-	-	-	-	eye,uveal_tract,NS,NS,medulloepithelioma,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:2994 / germ cell cancer	25685	-	-	-	-	ovary,NS,NS,NS,germ_cell_tumour,mixed,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:2994 / germ cell cancer	25685	-	-	-	-	ovary,NS,NS,NS,germ_cell_tumour,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:2994 / germ cell cancer	25685	-	-	-	-	ovary,NS,NS,NS,germ_cell_tumour,teratoma,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:2994 / germ cell cancer	25685	-	-	-	-	ovary,NS,NS,NS,germ_cell_tumour,dysgerminoma,NS,NS	COSMIC	15	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	Neoplasm_of_ovary|Hereditary_cancer-predisposing_syndrome,Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	Hereditary_cancer-predisposing_syndrome|Ovarian_cancer	ClinVar	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS	COSMIC	261	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	DOID:0050933 / ovarian serous carcinoma	36897	ovary,NS,NS,NS,carcinoma,serous_carcinoma,NS,NS	COSMIC	36897	V1	The same as V1
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,mucinous_carcinoma,NS,NS	COSMIC	261	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	DOID:0050934 / ovarian clear cell carcinoma	566	ovary,NS,NS,NS,carcinoma,clear_cell_carcinoma,NS,NS	COSMIC	566	V1	The same as V1
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,psammocarcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,NS,NS	COSMIC	26	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,serous_micropapillary_carcinoma,NS,NS	COSMIC	28	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,undifferentiated_carcinoma,NS,NS	COSMIC	17	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,mixed_carcinoma,NS,NS	COSMIC	11	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,serous_adenocarcinofibroma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,NS,NS,NS	COSMIC	1868	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,endometrioid_carcinoma,NS,NS	COSMIC	344	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,Brenner_tumour,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,mixed_adenosquamous_carcinoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS	COSMIC	55	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	-	-	ovary,NS,NS,NS,carcinoma,transitional_cell_carcinoma,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	DOID:305 / carcinoma	18272122	-	-	DOID:5746 / ovarian serous cystadenocarcinoma	27422	Ovarian serous cystadenocarcinoma [OV]	TCGA	27422	V1	The same as V1
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	Ovarian_cancer|Hereditary_cancer-predisposing_syndrome	ClinVar	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	Neoplasm_of_ovary|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	Ovarian_cancer	ClinVar	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,low_malignant_potential_(borderline)_tumour,serous,NS,NS	COSMIC	273	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,other,neoplasm,NS,NS	COSMIC	17516	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,low_malignant_potential_(borderline)_tumour,mucinous,NS,NS	COSMIC	122	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	DOID:6212 / ovarian endometrial cancer	30	endometrium,ovary,NS,NS,endometriosis,NS,NS,NS	COSMIC	30	V1	The same as V1
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,sex_cord-stromal_tumour,sclerosing_stromal_tumour,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,low_malignant_potential_(borderline)_tumour,NS,NS,NS	COSMIC	21	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,sex_cord-stromal_tumour,Sertoli-Leydig_cell_tumour,NS,NS	COSMIC	39	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,germ_cell_tumour,yolk_sac_tumour,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,low_malignant_potential_(borderline)_tumour,Brenner_tumour,NS,NS	COSMIC	10	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,sex_cord-stromal_tumour,fibroma-thecoma-fibrothecoma,NS,NS	COSMIC	7	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,sex_cord-stromal_tumour,granulosa_cell_tumour,NS,NS	COSMIC	516	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,carcinoma,solid_pseudopapillary_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,low_malignant_potential_(borderline)_tumour,endometrioid,NS,NS	COSMIC	11	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,sex_cord-stromal_tumour,Leydig_cell_tumour,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,microcystic_stromal_tumour,NS,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	ovary,NS,NS,NS,sex_cord-stromal_tumour,NS,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	DOID:2394 / ovarian cancer	3969802	-	-	ovary	EDRN	0	V1	The same as V1
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	DOID:2394 / ovarian cancer	3969802	-	-	Ovarian Cancer [OV]	ICGC	3969802	V1	The same as V1
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	-	-	-	-	OV	ICGC-TCGA	41843	V2	New term
Mapped	DOID:2394 / ovarian cancer	Organ	DOID:2394 / ovarian cancer	4098003	-	-	DOID:2394 / ovarian cancer	3969802	-	-	ovary	IntOGen	0	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	Aplastic_anemia|Leukemia_acute_lymphoblastic_susceptibility_to|Hereditary_cancer-predisposing_syndrome|not_specified|not_provided	ClinVar	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	1	DOID:0060058 / lymphoma	1290679	-	-	B-cell_non-hodgkin_lymphoma_somatic|not_specified|Hereditary_cancer-predisposing_syndrome	ClinVar	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050749 / peripheral T-cell lymphoma	4	-	-	haematopoietic_and_lymphoid_tissue,liver,NS,NS,lymphoid_neoplasm,peripheral_T_cell_lymphoma_unspecified,NS,NS	COSMIC	4	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,lung,NS,NS,lymphoid_neoplasm,MALT_lymphoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,thyroid,NS,NS,lymphoid_neoplasm,follicular_lymphoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_therapy_related,M6,NS	COSMIC	2	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:9119 / acute myeloid leukemia	47041	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,inherited_bone_marrow_disorder,congenital_neutropenia	COSMIC	24	V1	The same as V1 (Divided into several ones due to the extraction of the whole terms)
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:707 / B-cell lymphoma	1	-	-	haematopoietic_and_lymphoid_tissue,central_nervous_system,NS,NS,lymphoid_neoplasm,B_cell_lymphoma_unspecified,NS,NS	COSMIC	1	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,skin,NS,NS,haematopoietic_neoplasm,blastic_plasmacytoid_dendritic_cell_neoplasm,NS,NS	COSMIC	71	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_leukaemic_transformation_of_primary_myelofibrosis,NS,NS	COSMIC	91	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:9119 / acute myeloid leukemia	47041	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,M4_5,NS	COSMIC	12	V1	The same as V1 (Divided into several ones due to the extraction of the whole terms)
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:9119 / acute myeloid leukemia	47041	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,M5,NS	COSMIC	416	V1	The same as V1 (Divided into several ones due to the extraction of the whole terms)
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050748 / marginal zone B-cell lymphoma	695	-	-	haematopoietic_and_lymphoid_tissue,extranodal,NS,NS,lymphoid_neoplasm,marginal_zone_lymphoma,NS,NS	COSMIC	1	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:3664 / mast cell neoplasm	927	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,mast_cell_neoplasm,acute_leukaemic_transformation_of_systemic_mastocytosis,aggressive_and_associated_with_other_haematological_disorder	COSMIC	11	V1	The same as V1 (Divided into several ones due to the extraction of the whole terms)
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,lymph_node,NS,NS,lymphoid_neoplasm,chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,NS,NS	COSMIC	8	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050748 / marginal zone B-cell lymphoma	695	-	-	haematopoietic_and_lymphoid_tissue,eye,NS,NS,lymphoid_neoplasm,marginal_zone_lymphoma,NS,NS	COSMIC	3	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050745 / diffuse large B-cell lymphoma	6520	-	-	haematopoietic_and_lymphoid_tissue,adrenal_gland,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS	COSMIC	25	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050745 / diffuse large B-cell lymphoma	6520	-	-	haematopoietic_and_lymphoid_tissue,mediastinum,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,primary_mediastinal_B_cell_lymphoma,NS	COSMIC	25	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_associated_with_MDS,M6,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,small_intestine,NS,NS,lymphoid_neoplasm,peripheral_T_cell_lymphoma_unspecified,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,abdomen,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS	COSMIC	247	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050743 / mature T-cell and NK-cell lymphoma	539	-	-	haematopoietic_and_lymphoid_tissue,trachea,NS,NS,lymphoid_neoplasm,NK-T_cell_lymphoma,NS,NS	COSMIC	1	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	DOID:8584 / Burkitt lymphoma	880	haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,Burkitt_lymphoma,NS,NS	COSMIC	880	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_therapy_related,M5a,NS	COSMIC	7	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:0050745 / diffuse large B-cell lymphoma	6520	-	-	haematopoietic_and_lymphoid_tissue,intraabdominal,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS	COSMIC	1	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_therapy_related,M0,NS	COSMIC	2	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,skin,NS,NS,lymphoid_neoplasm,marginal_zone_lymphoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myelofibrosis,secondary,NS	COSMIC	2	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:3664 / mast cell neoplasm	927	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,mast_cell_neoplasm,leukaemic_transformation_of_systemic_mastocytosis,mast_cell_leukaemia	COSMIC	2	V1	The same as V1 (Divided into several ones due to the extraction of the whole terms)
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,ovary,NS,NS,lymphoid_neoplasm,B_cell_lymphoma_unclassifiable_with_features_intermediate_between_DLBCL_and_Burkitt_lymphoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,skin,NS,NS,lymphoid_neoplasm,cutaneous_T_cell_lymphoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,small_intestine,NS,NS,lymphoid_neoplasm,enteropathy_type_T_cell_lymphoma,NS,NS	COSMIC	77	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,thyroid,NS,NS,lymphoid_neoplasm,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myelodysplastic-myeloproliferative_neoplasm-unclassifiable,NS,NS	COSMIC	503	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	DOID:3664 / mast cell neoplasm	927	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,mast_cell_neoplasm,mastocytoma,NS	COSMIC	5	V1	The same as V1 (Divided into several ones due to the extraction of the whole terms)
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,lymph_node,NS,NS,lymphoid_neoplasm,peripheral_T_cell_lymphoma_unspecified,NS,NS	COSMIC	53	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	DOID:0050908 / myelodysplastic syndrome	5072	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myelodysplastic_syndrome,inherited_bone_marrow_disorder,congenital_neutropenia	COSMIC	4	V1	The same as V1
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,small_intestine,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,other,secondary_erythrocytosis,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myeloproliferative_neoplasm,bcr-abl_negative,NS	COSMIC	5	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,other,idiopathic_erythrocytosis,NS,NS	COSMIC	39	V2	New term
Mapped	DOID:2531 / hematologic cancer	Organ	DOID:2531 / hematologic cancer	2054748	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,adult_T_cell_lymphoma-leukaemia,NS,NS	COSMIC	43	V2	New term
